k141_223322||full	830	18	0
k141_364506||full	1299	41	0
k141_544201||full	3522	4046	704
k141_424640||full	1103	610	190
k141_304508||full	1711	0	0
k141_424647||full	663	244	18
k141_244292||full	745	330	74
k141_424650||full	943	25	7
k141_304513||full	2320	462	40
k141_444869||full	4460	395	51
k141_304519||full	317	0	0
k141_244313||full	5098	54	1
k141_163911||full	20519	845	13
k141_163913||full	635	5	1
k141_124220||full	1055	33	15
k141_83512||full	1140	1113	19
k141_424681||full	1134	145	12
k141_23250||full	1597	16	0
k141_23261||full	1684	9	0
k141_63340||full	5975	0	0
k141_524524||full	1443	29	17
k141_163938||full	1877	0	0
k141_304544||full	829	48	6
k141_484834||full	3679	151	1
k141_223356||full	2919	427	103
k141_23278||full	2657	56	0
k141_143394||full	2007	175	4
k141_304555||full	1386	12	2
k141_264856||full	2231	19	2
k141_284263||full	10993	1080	39
k141_404645||full	1565	2	0
k141_43309||full	2196	2	0
k141_143404||full	790	0	0
k141_143405||full	797	263	3
k141_404656||full	671	60	1
k141_484855||full	2005	996	40
k141_83516||full	1381	290	1
k141_504024||full	1482	55	0
k141_43319||full	935	12	6
k141_163970||full	1758	313	36
k141_63354||full	14836	2	2
k141_364547||full	913	5	1
k141_484875||full	3102	10	0
k141_223392||full	7568	68	12
k141_4251||full	2451	11	1
k141_484881||full	871	2	0
k141_63364||full	1293	216	7
k141_504033||full	3877	14	2
k141_284280||full	1736	76	8
k141_244342||full	1629	155	11
k141_484888||full	6004	240	2
k141_544239||full	2979	486	11
k141_304606||full	1067	49	3
k141_244357||full	1376	17	0
k141_244364||full	3898	46	0
k141_63398||full	9345	322	4
k141_164015||full	1897	221	35
k141_143435||full	3572	2332	100
k141_23313||full	1751	40	3
k141_484893||full	11810	749	1
k141_544241||full	2349	56	1
k141_324925||full	1024	9	1
k141_584390||full	1510	67	11
k141_504085||full	714	299	7
k141_244380||full	1016	13	1
k141_143454||full	2615	47	3
k141_164035||full	1918	0	0
k141_364596||full	732	30	4
k141_524534||full	1782	166	30
k141_103837||full	8441	514	23
k141_464809||full	2384	215	68
k141_244383||full	7709	173	53
k141_464812||full	5107	66	3
k141_524547||full	668	15	3
k141_23333||full	1899	24	0
k141_223419||full	3609	1	1
k141_304617||full	2705	41	1
k141_124295||full	888	113	9
k141_223422||full	596	51	1
k141_284326||full	1390	120	10
k141_444943||full	1550	34	2
k141_524559||full	3391	43	1
k141_124301||full	4668	15	1
k141_83539||full	1743	1	1
k141_83540||full	428	5	1
k141_103885||full	4239	43	14
k141_83567||full	2856	444	29
k141_324990||full	7697	110	18
k141_404742||full	7816	119	44
k141_103904||full	1264	15	2
k141_264957||full	13729	4007	45
k141_325007||full	3107	101	15
k141_325010||full	962	24	6
k141_23374||full	4855	42	0
k141_424759||full	53295	502	7
k141_444978||full	1505	149	6
k141_63469||full	17084	554	13
k141_325019||full	1322	6	0
k141_223460||full	1927	0	0
k141_63493||full	1388	2303	323
k141_404784||full	1673	61	1
k141_584475||full	1955	394	6
k141_484942||full	1481	2	0
k141_484944||full	3404	59	5
k141_183586||full	3534	358	1
k141_325041||full	614	15	3
k141_544308||full	2557	61	9
k141_404805||full	821	0	0
k141_404808||full	1367	75	11
k141_223504||full	2514	2191	104
k141_484952||full	4693	470	57
k141_325052||full	1236	12	0
k141_445020||full	587	7	1
k141_584488||full	667	5	1
k141_344549||full	542	44	11
k141_23388||full	1064	14	1
k141_404817||full	4116	74	2
k141_464901||full	892	13	0
k141_464906||full	2572	139	15
k141_124324||full	796	2	0
k141_344567||full	5345	1188	136
k141_404837||full	2209	32	0
k141_325077||full	3040	27	2
k141_325078||full	512	15	3
k141_23404||full	1556	104	47
k141_484963||full	968	7	1
k141_464919||full	1642	5	1
k141_344584||full	3825	20	0
k141_484964||full	5478	1116	85
k141_325092||full	4180	66	4
k141_364649||full	1468	8	2
k141_284340||full	1422	54	5
k141_183615||full	19418	339	29
k141_124337||full	1311	56	6
k141_124342||full	938	0	0
k141_584521||full	3668	21	2
k141_564998||full	6647	272	123
k141_204316||full	2971	55	13
k141_384748||full	7910	5905	709
k141_204330||full	960	1	1
k141_23442||full	1351	0	0
k141_484992||full	585	2	0
k141_204331||full	1783	5	0
k141_404843||full	11035	488	7
k141_204337||full	1271	67	2
k141_244420||full	3475	33	1
k141_484997||full	1098	35	1
k141_464940||full	12145	460	2
k141_584554||full	2296	172	20
k141_424765||full	3785	14	2
k141_584555||full	1364	22	14
k141_124370||full	1037	74	18
k141_325130||full	407	20	0
k141_404846||full	10041	1208	17
k141_544402||full	434	0	0
k141_284365||full	698	0	0
k141_325140||full	1415	202	12
k141_124374||full	21213	2142	75
k141_83700||full	7913	10	0
k141_284373||full	2824	162	1
k141_23487||full	1238	0	0
k141_104001||full	1497	106	4
k141_325164||full	1252	129	20
k141_183670||full	476	2	2
k141_204351||full	4903	340	16
k141_164113||full	2180	201	35
k141_404872||full	18345	1125	186
k141_424786||full	625	0	0
k141_143513||full	1232	141	7
k141_325172||full	1524	171	5
k141_164116||full	4562	0	0
k141_143516||full	1249	109	10
k141_265097||full	755	8	4
k141_43370||full	2675	105	1
k141_23510||full	2309	25	2
k141_183684||full	1682	1006	14
k141_544450||full	3901	252	36
k141_63527||full	6352	91	1
k141_183688||full	1530	77	12
k141_404896||full	543	0	0
k141_83733||full	995	51	6
k141_325201||full	2017	0	0
k141_143533||full	1023	64	5
k141_83736||full	1749	203	0
k141_464985||full	1614	0	0
k141_83746||full	1606	281	41
k141_43388||full	2313	10	7
k141_143541||full	1002	0	0
k141_183696||full	13682	3920	47
k141_485076||full	7673	96	50
k141_445070||full	989	12	1
k141_485079||full	1095	0	0
k141_23570||full	401	4	0
k141_404914||full	23129	40	0
k141_504181||full	5392	856	264
k141_325221||full	1748	660	27
k141_284442||full	3500	12	2
k141_364777||full	1647	573	27
k141_565015||full	5290	403	105
k141_23582||full	2325	229	9
k141_344675||full	1677	332	32
k141_265123||full	3090	75	1
k141_344682||full	665	1	1
k141_183741||full	325	0	0
k141_244451||full	1989	14	0
k141_504201||full	926	3	1
k141_504202||full	1634	0	0
k141_344685||full	1955	30	0
k141_4330||full	1081	261	33
k141_344689||full	2026	44	0
k141_565027||full	2035	207	2
k141_445084||full	1910	354	13
k141_183749||full	2208	398	103
k141_43431||full	2671	100	0
k141_4341||full	1704	211	10
k141_524580||full	561	18	0
k141_524589||full	1612	630	53
k141_23634||full	5064	374	31
k141_584626||full	3083	48	9
k141_384839||full	607	59	1
k141_584635||full	3578	1936	166
k141_43453||full	2282	34	2
k141_304745||full	2328	706	61
k141_244501||full	1496	227	39
k141_325258||full	762	225	8
k141_23654||full	5983	366	7
k141_424832||full	5945	20	17
k141_565045||full	1888	11	1
k141_504222||full	1560	31	18
k141_304755||full	1579	69	10
k141_204437||full	641	2	0
k141_325269||full	2510	5	3
k141_204442||full	853	518	60
k141_43471||full	3812	825	138
k141_504242||full	520	0	0
k141_223620||full	2585	8	0
k141_143599||full	814	0	0
k141_524627||full	5833	514	88
k141_325293||full	1408	214	43
k141_424857||full	408	15	1
k141_63540||full	3107	65	0
k141_63542||full	912	27	5
k141_445125||full	923	24	12
k141_364828||full	5210	2280	175
k141_524630||full	4031	257	9
k141_524632||full	1924	0	0
k141_164126||full	3505	0	0
k141_424873||full	3312	31	1
k141_204489||full	1045	21	5
k141_445134||full	1727	184	10
k141_344716||full	2821	247	11
k141_124436||full	1838	165	2
k141_104109||full	890	10	0
k141_265190||full	729	36	3
k141_544520||full	3326	249	100
k141_23723||full	5878	455	19
k141_284511||full	3486	641	10
k141_43516||full	3439	1833	85
k141_4384||full	1470	484	66
k141_265195||full	4658	313	7
k141_204514||full	9287	910	216
k141_265197||full	966	301	28
k141_445153||full	1755	2	0
k141_364868||full	9637	25	1
k141_445161||full	1992	18	0
k141_284522||full	7811	15	0
k141_43539||full	3232	343	74
k141_485181||full	9323	1240	73
k141_445182||full	1279	18	1
k141_584706||full	4449	80	42
k141_104123||full	1264	17	3
k141_524693||full	1299	37	6
k141_124474||full	3112	249	91
k141_164145||full	1932	607	153
k141_223646||full	3909	24	2
k141_104132||full	440	3	1
k141_265200||full	5530	574	65
k141_284545||full	2275	26	6
k141_265201||full	1561	21	5
k141_4440||full	1320	188	41
k141_364899||full	1221	252	66
k141_445208||full	865	0	0
k141_445210||full	485	1	1
k141_23771||full	2847	707	181
k141_223682||full	3609	1351	213
k141_524735||full	967	574	1
k141_544579||full	1607	693	87
k141_204548||full	570	0	0
k141_265236||full	3694	412	23
k141_104194||full	1169	241	11
k141_43551||full	732	691	80
k141_223701||full	1145	10	0
k141_223713||full	2419	159	45
k141_164197||full	777	92	1
k141_223716||full	763	550	143
k141_204558||full	3973	5	0
k141_183821||full	39347	3	1
k141_83909||full	7207	106	2
k141_4466||full	1849	8	0
k141_43559||full	717	35	22
k141_223731||full	838	49	18
k141_43581||full	922	13	1
k141_364985||full	3235	199	4
k141_445252||full	2682	99	4
k141_524756||full	5196	86	4
k141_544633||full	815	29	5
k141_204597||full	2797	1647	310
k141_164234||full	2154	616	15
k141_325438||full	2605	172	23
k141_325439||full	443	0	0
k141_244630||full	3165	0	0
k141_344772||full	704	4	0
k141_445261||full	734	11	0
k141_344777||full	1932	86	42
k141_424904||full	1038	7	1
k141_164249||full	1059	26	0
k141_83924||full	6821	2	0
k141_143675||full	2359	26	0
k141_83925||full	903	25	1
k141_544643||full	5059	85	21
k141_565094||full	784	222	19
k141_244635||full	5507	340	45
k141_565096||full	394	0	0
k141_365009||full	962	204	21
k141_63632||full	2385	205	0
k141_524779||full	540	156	5
k141_143689||full	611	19	1
k141_83939||full	4553	42	3
k141_204622||full	1339	19	0
k141_365026||full	5499	65	1
k141_204632||full	2236	0	0
k141_485197||full	6736	46	23
k141_244664||full	728	10	1
k141_384982||full	1746	481	56
k141_43617||full	1611	120	36
k141_183907||full	4958	333	7
k141_424943||full	3034	23	1
k141_63669||full	13516	576	15
k141_304835||full	1471	7	1
k141_325456||full	7610	161	1
k141_504268||full	1183	2	0
k141_43633||full	1718	31	3
k141_424960||full	964	154	8
k141_384989||full	1205	39	1
k141_424961||full	3038	87	27
k141_485250||full	635	11	4
k141_4508||full	7908	4688	133
k141_204650||full	1339	2	0
k141_424962||full	4237	120	6
k141_404987||full	384	6	0
k141_485261||full	830	1	1
k141_183936||full	2141	164	38
k141_385006||full	1637	410	56
k141_183940||full	751	6	0
k141_104211||full	683	82	29
k141_4531||full	1191	0	0
k141_485272||full	2932	6	0
k141_23807||full	4123	950	28
k141_23811||full	812	28	4
k141_164321||full	1643	658	49
k141_524819||full	1471	6	0
k141_465118||full	1354	30	6
k141_465120||full	1051	12	2
k141_485297||full	1799	16	2
k141_265299||full	1082	143	4
k141_325497||full	1130	177	49
k141_405021||full	1601	12	2
k141_63714||full	2078	4	0
k141_405023||full	924	3	0
k141_63716||full	2742	31	9
k141_424999||full	9414	1246	94
k141_244685||full	10057	888	85
k141_485322||full	377	76	28
k141_485330||full	1945	2	0
k141_23845||full	2396	53	1
k141_124540||full	10071	263	10
k141_143765||full	5167	79	3
k141_104226||full	2248	38	4
k141_265330||full	10494	219	8
k141_504276||full	933	126	4
k141_304858||full	2738	172	27
k141_124548||full	1770	0	0
k141_143777||full	2247	50	0
k141_405053||full	3527	82	2
k141_445285||full	397	0	0
k141_184035||full	978	254	14
k141_365147||full	1074	43	32
k141_385043||full	1478	14	0
k141_284629||full	2151	100	21
k141_83998||full	1207	11	1
k141_465148||full	822	2	0
k141_84010||full	6224	472	1
k141_385061||full	1821	70	1
k141_23893||full	3777	24	0
k141_184069||full	890	23	0
k141_385069||full	3769	396	30
k141_344900||full	1847	4	0
k141_43743||full	1028	0	0
k141_124586||full	560	0	0
k141_43754||full	2690	826	29
k141_244700||full	1794	0	0
k141_405070||full	22566	4221	305
k141_465181||full	6049	269	1
k141_284654||full	740	2	2
k141_304865||full	4701	116	0
k141_124616||full	1608	165	24
k141_244705||full	956	32	0
k141_504340||full	6909	1013	37
k141_184085||full	2318	10	0
k141_244714||full	4816	2	0
k141_304868||full	3625	0	0
k141_124634||full	967	8	0
k141_84036||full	2890	161	15
k141_485352||full	1698	16	0
k141_244718||full	1688	374	50
k141_504349||full	4123	67	15
k141_43774||full	2459	9	1
k141_304873||full	1764	326	87
k141_325572||full	2605	665	358
k141_63767||full	42061	2478	63
k141_84055||full	1293	13	0
k141_63770||full	1847	55	5
k141_204692||full	775	1	1
k141_124647||full	666	515	114
k141_344946||full	828	170	25
k141_4613||full	968	8	4
k141_184092||full	1114	14	2
k141_344952||full	1642	2	0
k141_184099||full	1390	2	0
k141_84094||full	1161	318	13
k141_63791||full	1920	6	1
k141_223805||full	2270	7	1
k141_184106||full	1955	2	0
k141_325611||full	1656	1	0
k141_565225||full	1885	20	3
k141_184125||full	1313	517	52
k141_124678||full	635	3	1
k141_584843||full	5627	22	8
k141_544748||full	5233	218	4
k141_63804||full	2035	42	10
k141_244765||full	1397	1	0
k141_385131||full	2749	48	0
k141_544762||full	776	17	1
k141_244769||full	6481	303	6
k141_584872||full	2231	4	0
k141_104329||full	872	8	0
k141_184157||full	1304	97	21
k141_425040||full	700	0	0
k141_184160||full	470	0	0
k141_445344||full	4016	0	0
k141_544777||full	3798	447	2
k141_84138||full	764	290	114
k141_184177||full	841	25	3
k141_325669||full	737	23	5
k141_405104||full	542	1	1
k141_365209||full	918	23	0
k141_63819||full	8933	82	0
k141_584893||full	5326	469	17
k141_465213||full	1581	71	6
k141_223840||full	635	2	0
k141_584896||full	3060	135	11
k141_584900||full	575	8	0
k141_124712||full	1516	461	42
k141_4677||full	2945	117	32
k141_43854||full	722	6	3
k141_445351||full	1520	994	349
k141_43866||full	1829	1216	327
k141_284783||full	918	10	3
k141_63827||full	433	2	0
k141_405166||full	3721	93	1
k141_43894||full	494	4	0
k141_143885||full	32026	4372	20
k141_445373||full	909	352	80
k141_124757||full	2776	210	9
k141_164370||full	821	22	5
k141_405186||full	745	59	20
k141_244794||full	991	6	0
k141_104391||full	901	7	1
k141_325697||full	53226	10847	99
k141_345022||full	384	0	0
k141_524898||full	1785	28	1
k141_304970||full	2162	479	30
k141_104410||full	963	57	2
k141_204771||full	4017	239	45
k141_143918||full	1247	320	15
k141_325704||full	1082	9	1
k141_304978||full	1327	181	14
k141_304990||full	2235	12	0
k141_4721||full	2358	44	4
k141_223898||full	2198	436	28
k141_143931||full	5596	131	16
k141_4727||full	1011	804	95
k141_304999||full	1576	151	14
k141_43964||full	5795	40	0
k141_345048||full	2035	25	1
k141_305003||full	1391	41	12
k141_365283||full	292	11	1
k141_305008||full	2458	0	0
k141_504391||full	2339	4	0
k141_265437||full	1968	81	9
k141_184235||full	1472	1	1
k141_584954||full	4277	312	25
k141_244833||full	1328	826	137
k141_43983||full	2362	91	19
k141_204773||full	2283	422	31
k141_63887||full	1362	179	59
k141_465306||full	2007	0	0
k141_305013||full	1751	313	65
k141_23992||full	1046	28	9
k141_345070||full	1830	44	11
k141_204785||full	499	0	0
k141_405235||full	2930	58	2
k141_365312||full	3256	8	0
k141_544905||full	2639	2619	99
k141_4773||full	1364	73	21
k141_124831||full	1472	0	0
k141_325748||full	2231	16	0
k141_345098||full	1151	7	1
k141_223933||full	439	9	1
k141_405260||full	1457	6	0
k141_124846||full	2673	636	0
k141_104442||full	8019	282	86
k141_565286||full	779	33	9
k141_524967||full	281	31	2
k141_445407||full	9950	1073	8
k141_104452||full	2216	1540	311
k141_485422||full	1477	30	0
k141_223955||full	1590	22	0
k141_465351||full	459	0	0
k141_544927||full	1283	132	14
k141_24030||full	4262	142	0
k141_524993||full	578	3	1
k141_565330||full	1582	34	14
k141_124915||full	1027	317	63
k141_244899||full	499	5	1
k141_204818||full	3937	35	3
k141_365356||full	418	0	0
k141_184274||full	502	69	9
k141_124927||full	646	40	4
k141_584994||full	284	46	2
k141_24052||full	2807	422	22
k141_345142||full	355	1	0
k141_345145||full	3549	78	0
k141_565337||full	14673	204	0
k141_445434||full	5970	138	2
k141_204848||full	6304	191	3
k141_223987||full	1083	69	23
k141_485492||full	8550	496	18
k141_445437||full	3076	99	17
k141_143997||full	1537	2	0
k141_425125||full	3629	362	51
k141_284831||full	8556	280	27
k141_224003||full	3730	7	1
k141_345160||full	700	31	9
k141_565367||full	1552	20	0
k141_565368||full	907	9	1
k141_405324||full	7996	2146	49
k141_204874||full	1150	15	1
k141_405327||full	1309	45	3
k141_204878||full	761	3	1
k141_265454||full	730	18	1
k141_465385||full	964	32	3
k141_244920||full	2460	27	17
k141_585017||full	10994	707	3
k141_124944||full	1533	8	0
k141_405336||full	1124	0	0
k141_104523||full	1485	23	1
k141_104526||full	1354	27	0
k141_465389||full	3248	0	0
k141_425137||full	4580	244	8
k141_284866||full	900	9	3
k141_144036||full	907	3	1
k141_385186||full	462	2	0
k141_405354||full	3837	675	24
k141_244933||full	1641	49	5
k141_63960||full	3231	94	10
k141_4845||full	877	11	3
k141_305073||full	21590	954	8
k141_425145||full	1025	288	10
k141_204881||full	31302	65	1
k141_425150||full	3170	143	8
k141_63975||full	1865	198	22
k141_565433||full	1734	181	27
k141_244942||full	1730	459	100
k141_204889||full	3938	222	85
k141_104538||full	1466	33	1
k141_565438||full	422	24	7
k141_204891||full	4380	56	0
k141_4863||full	3244	505	46
k141_4869||full	1006	106	2
k141_124966||full	1592	9	3
k141_465443||full	4994	83	1
k141_325793||full	960	28	4
k141_504505||full	2655	2	0
k141_405412||full	657	20	5
k141_104557||full	1850	27	1
k141_124999||full	1558	1904	150
k141_345223||full	9811	3567	902
k141_4896||full	1395	0	0
k141_224046||full	1247	13	1
k141_144064||full	1682	0	0
k141_445484||full	765	59	10
k141_345237||full	1139	26	4
k141_125012||full	3231	92	0
k141_284888||full	14516	6614	377
k141_485550||full	2065	1119	183
k141_504532||full	1810	1219	130
k141_504537||full	1881	4	0
k141_104578||full	1545	2040	285
k141_445499||full	765	59	7
k141_544980||full	2920	8	0
k141_345281||full	1104	13	3
k141_445513||full	1197	20	0
k141_585106||full	1727	20	0
k141_465473||full	281	0	0
k141_585112||full	2880	29	1
k141_445535||full	1287	5	1
k141_305107||full	953	214	25
k141_465488||full	5155	67	1
k141_525029||full	5458	939	64
k141_565462||full	701	55	17
k141_465498||full	1958	9	1
k141_545001||full	1043	0	0
k141_385196||full	708	104	2
k141_345309||full	565	4	0
k141_465505||full	5960	142	34
k141_365422||full	6945	12	0
k141_104602||full	1554	22	4
k141_224098||full	1614	22	0
k141_465514||full	2368	277	28
k141_144131||full	2295	25	1
k141_4983||full	3003	90	6
k141_545035||full	1056	2	0
k141_184386||full	5072	0	0
k141_4989||full	5759	729	84
k141_184396||full	805	34	2
k141_525038||full	1541	0	0
k141_425189||full	3315	166	2
k141_184399||full	713	17	6
k141_224113||full	1286	437	101
k141_184402||full	401	13	5
k141_184409||full	427	0	0
k141_64006||full	7508	666	33
k141_184410||full	1211	17	1
k141_345352||full	778	75	4
k141_445595||full	2219	0	0
k141_184411||full	1107	174	30
k141_425197||full	1820	47	7
k141_385246||full	2592	326	21
k141_84374||full	2937	728	170
k141_565483||full	10959	3398	35
k141_144177||full	2575	338	2
k141_104631||full	1219	0	0
k141_385260||full	1207	17	0
k141_445600||full	6804	405	59
k141_485603||full	2297	2	0
k141_385261||full	2228	339	3
k141_565500||full	778	66	5
k141_104635||full	5916	551	17
k141_265578||full	2404	341	0
k141_405480||full	1137	13	1
k141_84380||full	1829	665	51
k141_545079||full	1415	419	14
k141_245000||full	1662	216	9
k141_84382||full	3487	107	3
k141_525050||full	3203	165	19
k141_64025||full	5708	875	4
k141_385295||full	1418	6	0
k141_525064||full	3603	84	4
k141_425245||full	1945	21	1
k141_245013||full	2903	187	42
k141_245018||full	1160	18	0
k141_565525||full	1469	1171	234
k141_104657||full	2638	24	6
k141_485635||full	1066	259	30
k141_164504||full	1385	680	76
k141_245035||full	4417	46	2
k141_465576||full	15914	26	2
k141_265628||full	857	1	1
k141_504570||full	1794	369	23
k141_325822||full	30351	3094	10
k141_345364||full	949	109	3
k141_565537||full	704	4	0
k141_84424||full	2743	301	31
k141_385315||full	2232	16	0
k141_64055||full	1606	18	0
k141_144261||full	716	31	5
k141_405494||full	1308	5	1
k141_385327||full	2104	1	1
k141_465624||full	610	0	0
k141_385341||full	2041	1214	77
k141_104680||full	28458	657	123
k141_305139||full	5945	0	0
k141_184468||full	5299	460	5
k141_325837||full	1064	14	2
k141_125105||full	3750	79	2
k141_184478||full	5295	14	0
k141_445675||full	347	0	0
k141_345405||full	419	6	0
k141_345411||full	2308	505	55
k141_445694||full	3558	46	3
k141_204947||full	2592	241	7
k141_345416||full	1782	12	0
k141_184514||full	982	0	0
k141_245072||full	1058	2	0
k141_24260||full	9118	649	27
k141_64080||full	2586	0	0
k141_385359||full	1686	788	96
k141_245086||full	731	477	13
k141_64085||full	3800	10	0
k141_204965||full	1306	13	3
k141_5002||full	4377	515	27
k141_245100||full	3359	12	0
k141_245101||full	1790	52	20
k141_184538||full	1275	0	0
k141_204976||full	1360	19	1
k141_465641||full	1066	90	5
k141_184551||full	2215	160	33
k141_504582||full	780	12	2
k141_504584||full	604	317	23
k141_385369||full	2764	0	0
k141_325865||full	960	458	32
k141_125110||full	916	408	11
k141_184559||full	9375	268	8
k141_504604||full	623	2	0
k141_144335||full	2243	0	0
k141_305229||full	1421	321	51
k141_485693||full	1809	707	110
k141_565622||full	5727	289	11
k141_84474||full	803	82	23
k141_284969||full	5261	1148	9
k141_184576||full	1933	24	0
k141_365507||full	910	0	0
k141_365511||full	1620	401	35
k141_325888||full	658	0	0
k141_245132||full	1360	2	0
k141_425308||full	1223	36	8
k141_164560||full	1915	57	9
k141_465656||full	2743	0	0
k141_164563||full	5715	17	3
k141_365524||full	1091	25	2
k141_325918||full	4284	0	0
k141_104732||full	376	0	0
k141_325932||full	1203	0	0
k141_325933||full	3127	24	0
k141_125119||full	2201	432	78
k141_585130||full	2341	85	10
k141_345481||full	5901	25	1
k141_284990||full	1642	829	92
k141_44187||full	905	0	0
k141_485732||full	905	2	0
k141_164600||full	5452	1996	51
k141_365570||full	1820	2	0
k141_545204||full	6194	286	79
k141_485736||full	1399	0	0
k141_345510||full	984	49	0
k141_465704||full	1665	423	13
k141_385397||full	751	0	0
k141_385399||full	883	1	1
k141_125138||full	4558	1928	111
k141_64126||full	1926	6	0
k141_385406||full	1564	41	1
k141_305266||full	647	0	0
k141_5049||full	1942	86	34
k141_184618||full	1280	8	0
k141_465724||full	1626	28	4
k141_425350||full	4584	95	7
k141_365582||full	16002	7	3
k141_184630||full	1794	39	20
k141_64134||full	3181	155	28
k141_205034||full	2126	37	11
k141_305268||full	1127	2	0
k141_485753||full	2010	209	20
k141_485756||full	599	0	0
k141_585199||full	1590	622	56
k141_64155||full	9195	356	61
k141_405529||full	2179	226	1
k141_164646||full	1290	186	45
k141_224161||full	3436	7	1
k141_425387||full	2704	47	1
k141_585205||full	3396	121	9
k141_545286||full	1307	8	0
k141_125179||full	4214	8	0
k141_565667||full	4245	371	33
k141_285043||full	3081	24	4
k141_245207||full	538	0	0
k141_265808||full	1701	4	0
k141_445738||full	1516	36	20
k141_485777||full	1567	120	38
k141_285073||full	681	0	0
k141_305311||full	10681	98	2
k141_405560||full	2435	155	17
k141_485785||full	1184	104	14
k141_144381||full	1137	0	0
k141_64192||full	1432	36	7
k141_285084||full	1119	25	8
k141_585235||full	2165	16	2
k141_64201||full	1771	104	24
k141_285087||full	1691	59	11
k141_485798||full	900	97	13
k141_184642||full	2587	4	0
k141_585241||full	1391	0	0
k141_565682||full	1590	319	33
k141_545311||full	789	55	1
k141_5072||full	6047	190	30
k141_485801||full	5016	6	0
k141_285098||full	513	0	0
k141_44228||full	1983	54	1
k141_405591||full	434	0	0
k141_445793||full	608	48	12
k141_445797||full	2338	215	34
k141_425435||full	1365	99	10
k141_565694||full	1761	186	18
k141_425441||full	874	58	3
k141_365664||full	1151	34	2
k141_305326||full	5992	89	13
k141_84620||full	2179	38	2
k141_305331||full	1361	358	79
k141_365672||full	1165	104	1
k141_365676||full	744	5	1
k141_84643||full	1453	39	14
k141_585263||full	6340	1595	117
k141_305353||full	671	106	60
k141_405627||full	559	0	0
k141_485835||full	4319	18	1
k141_265848||full	3118	19	1
k141_425493||full	748	4	1
k141_84649||full	1742	83	3
k141_5086||full	3620	0	0
k141_345536||full	6533	49	7
k141_405641||full	1836	678	38
k141_205144||full	3928	736	192
k141_545364||full	2730	1089	58
k141_104769||full	450	8	2
k141_405652||full	1694	614	9
k141_104771||full	6733	99	1
k141_205158||full	1254	193	25
k141_24279||full	14826	1208	6
k141_365731||full	2641	11	1
k141_365734||full	2711	925	166
k141_485869||full	2435	24	2
k141_104785||full	2228	38	6
k141_425554||full	315	1	1
k141_465905||full	4015	2	0
k141_545403||full	1877	336	14
k141_24290||full	735	164	50
k141_285152||full	6554	2831	193
k141_305383||full	7541	1552	466
k141_245346||full	1653	8	0
k141_565756||full	1128	0	0
k141_285157||full	4031	87	6
k141_164687||full	844	0	0
k141_125303||full	4519	28	0
k141_305405||full	501	54	9
k141_465922||full	2700	59	18
k141_104825||full	5845	37	2
k141_184737||full	16179	238	171
k141_184740||full	1004	0	0
k141_144467||full	650	0	0
k141_24349||full	1611	4	2
k141_5119||full	814	2	0
k141_365781||full	1510	1	1
k141_365783||full	1511	259	35
k141_465955||full	1913	46	17
k141_365793||full	1578	50	14
k141_425622||full	2269	40	9
k141_585376||full	806	6	4
k141_265924||full	2363	186	56
k141_265930||full	734	8	6
k141_485908||full	2187	23	9
k141_326013||full	1383	0	0
k141_184777||full	2587	137	11
k141_44290||full	4031	8	0
k141_345601||full	2855	5	1
k141_525183||full	6034	468	11
k141_305443||full	16877	105	0
k141_224259||full	690	0	0
k141_104892||full	1591	16	0
k141_5157||full	2898	180	19
k141_44304||full	1220	453	17
k141_144511||full	1502	28	2
k141_205218||full	1079	188	40
k141_5164||full	2300	85	15
k141_565800||full	1222	1	1
k141_565802||full	990	14	8
k141_224262||full	436	44	13
k141_125351||full	1063	6	0
k141_205225||full	527	2	0
k141_205237||full	1504	0	0
k141_545436||full	3137	490	110
k141_345632||full	1118	2	0
k141_545438||full	510	57	6
k141_485942||full	4086	424	137
k141_345641||full	803	6	0
k141_104918||full	6419	48	2
k141_205262||full	376	39	11
k141_385551||full	1218	154	3
k141_425647||full	3377	150	8
k141_125359||full	2310	246	24
k141_365869||full	1333	4	0
k141_205268||full	3136	2717	175
k141_164765||full	395	11	7
k141_365884||full	277	1	1
k141_385568||full	1767	2845	68
k141_385574||full	982	4	0
k141_125374||full	3975	0	0
k141_144548||full	863	0	0
k141_125383||full	2917	1356	186
k141_245411||full	3157	215	11
k141_245412||full	1640	24	0
k141_466007||full	8845	650	25
k141_466010||full	1175	22	2
k141_326059||full	3160	623	122
k141_545487||full	1303	48	2
k141_305455||full	39050	315	65
k141_545489||full	2357	55	1
k141_104952||full	5287	35	1
k141_125387||full	3313	233	1
k141_504692||full	37538	441	72
k141_305468||full	2789	363	9
k141_585419||full	2975	133	57
k141_164813||full	1177	0	0
k141_164817||full	1583	254	43
k141_326072||full	4634	97	1
k141_405698||full	1591	2	0
k141_405700||full	1217	203	40
k141_184834||full	1185	7	0
k141_205307||full	1176	0	0
k141_5223||full	6723	1995	91
k141_184838||full	3038	18	0
k141_485970||full	3267	1002	2
k141_205313||full	3120	165	1
k141_485974||full	1683	38	2
k141_285166||full	3920	1613	32
k141_585448||full	5599	760	12
k141_164839||full	831	49	2
k141_84671||full	1812	0	0
k141_5240||full	2172	355	44
k141_164844||full	726	26	1
k141_164848||full	434	0	0
k141_326102||full	3175	15	1
k141_205331||full	1164	0	0
k141_385605||full	620	3	1
k141_64291||full	21999	153	7
